Sample	WF_10	WF_11	WF_12	WF_13	WF_14	WF_15	WF_16	WF_17	WF_18	WF_19	WF_2	WF_20	WF_201	WF_202	WF_203	WF_204	WF_22	WF_23	WF_24	WF_25	WF_26	WF_27	WF_28	WF_29	WF_3	WF_30	WF_31	WF_32	WF_33	WF_34	WF_35	WF_36	WF_37	WF_38	WF_39	WF_4	WF_40	WF_41	WF_42	WF_43	WF_44	WF_46	WF_48	WF_49	WF_5	WF_50	WF_51	WF_52	WF_53	WF_54	WF_55	WF_56	WF_57	WF_58	WF_59	WF_6	WF_60	WF_62	WF_63	WF_64	WF_65	WF_66	WF_67	WF_68	WF_69	WF_70	WF_71	WF_72	WF_73	WF_74	WF_75	WF_76	WF_77	WF_78	WF_79	WF_8	WF_80	WF_81	WF_82	WF_83	WF_84	WF_85	WF_86	WF_87	WF_88	WF_9
Diet	high	high	high	high	high	high	low	low	low	low	low	low	low	high	low	low	high	high	high	low	low	low	high	high	high	high	high	high	high	low	low	low	low	high	low	high	high	low	high	high	high	high	high	low	high	high	low	low	low	low	high	low	high	low	high	high	high	low	high	high	high	low	low	high	high	low	low	low	high	high	low	low	high	high	low	low	low	high	high	low	low	high	high	low	low	low
ALANINE-SYN2-PWY	105.9594936	40.97611129	86.62432789	37.12621547	92.41008741	22.96992646	75.82778566	28.85680896	79.19460059	30.10061851	119.4391321	21.59173987	8.861883782	21.93459886	14.74526289	6.114766877	30.52833413	14.87626595	32.49624136	58.03131076	18.75112079	22.17351119	62.06162329	22.26077894	35.57211509	111.5797654	13.85646605	72.34582059	20.83650396	16.27975259	24.79416859	22.79913824	20.56824032	24.83397895	20.21278993	70.48198842	13.06446302	86.4914207	27.7979988	33.75500175	15.96483984	52.81570389	92.73363445	16.42573196	23.21011802	81.3170441	34.08021727	33.64985921	53.22605422	12.04264968	34.64937093	19.21194606	39.80303957	15.79260497	7.701754706	41.5284676	13.30201096	16.47814224	14.88174895	14.51735095	13.50260821	17.48573798	8.204771055	44.36325709	32.16230865	22.04672278	25.2733542	20.87687429	20.454896	15.99816438	26.46789633	29.76248859	42.67481516	15.8689964	16.44917349	18.82910201	20.17733975	34.51849995	26.6581757	28.91002543	26.04099521	12.35048885	7.718008522	12.12345654	9.675009164	33.356276
ALANINE-VALINESYN-PWY	293.4182286	71.22239237	232.6758909	62.88670562	219.8267598	68.01029392	221.0330383	81.27853623	176.2822367	80.59350788	329.6658965	74.9669121	39.35883493	45.9794127	55.09804128	23.16839021	74.93445813	112.8412878	84.01643963	151.6774625	62.77123108	57.37150207	102.8887451	55.58438238	84.85271585	140.130153	35.83913636	112.4734236	46.04852422	105.2527617	78.26770934	126.2968542	65.36278281	200.575756	78.58219916	136.0065997	117.3533108	212.1627154	78.34956509	111.52829	56.08347549	107.7869927	151.5195661	53.8297466	70.08351231	196.5156352	138.1310133	91.67149695	145.9399483	59.41757639	101.1126443	79.97525682	95.99619316	50.96406001	37.27655014	139.9766351	43.09220865	39.70976127	32.89074073	36.09508443	46.7928492	63.5277455	36.80367622	54.66283292	63.11388773	59.59195504	53.7554269	53.66561248	57.26862101	56.44257187	103.9929087	65.53970636	68.79728259	48.05297272	55.24271469	73.4521858	47.7843058	50.0396442	48.86553939	64.38687343	43.72127558	27.7450698	44.07444027	29.12085948	43.61581603	46.93150337
ALKANEMONOX-PWY	0	0.669344043	0	0	0.110881266	0	0	0	0	0.116357993	1.485088084	0.406495379	0	0	0	0	0	0	0.11989296	0.577785477	0	0	0	0	0	0.094472709	0	0	0	0	0	0	0	0	0	0	0	1.736111111	0.152264455	0	0	1.736111111	0.317944877	0	0.573957661	0	0.874890639	0	0	0	0	0	0	0	0	0	0	8.680555556	0	0	0	1.736111111	2.967275316	14.7562979	1.308900524	0	0	0	0	0.134059746	0	0.872600349	0	1.736111111	3.946275478	0	0	0	0	0	0.290694852	0	1.736111111	0	0	0
ALL-CHORISMATE-PWY	150.0709001	74.85022397	154.0284068	55.39033752	133.9326018	82.96352571	175.3542633	64.25479631	171.7201288	69.92565425	229.4122262	50.42551356	50.39981145	36.19649385	51.55629334	37.64927599	40.73694493	167.0500305	52.7387766	158.1894545	45.58511142	38.69143086	167.9985361	57.970412	63.80775251	161.8249111	43.3047985	138.4325986	58.19878747	232.4851533	47.61253226	201.4670074	49.73538778	193.0284274	42.34739365	148.4616884	173.2078029	190.8907894	54.8862335	159.0779436	43.78133664	182.2582681	145.6763198	33.52035235	61.57620615	178.8629463	165.2809886	57.81949783	155.802655	44.39609002	174.30095	45.40451443	135.526313	31.83670167	45.51945528	151.0066991	50.8408511	43.47659653	32.7458496	28.23061543	32.594396	55.08685386	28.46682881	78.61798752	58.03930059	44.926933	46.91204362	49.19421672	46.41603841	37.67103523	51.59054616	36.25366763	48.07227739	47.34161088	46.28048095	50.51138846	43.25917965	37.27151903	41.64106075	37.95540562	31.42810253	40.67672772	45.65866164	43.40450866	44.17082784	38.47130322
ALLANTOINDEG-PWY	1.334022329	0.060413799	0.847670964	0.088995357	1.032763954	0.285744165	0.419375813	0.323348388	0.324868436	0.066103333	0.652456407	0.089660024	0	0.030023558	0.048158382	0.054312391	0.366030136	0.137084773	0.323772233	1.291108185	0.172204033	0.170663105	1.122004432	0.258349788	0.169035988	0.270972609	0.177091905	0.922322632	0.078557755	0.196429484	0.316803473	0.331277786	0.183503266	0.228120754	0.346711985	0.292541351	0.262346593	0.852731841	0.1366776	0.191291374	0.094039369	0.215107683	1.288880294	0	0.227073929	1.233149252	0.292693541	0.113438087	0.221947649	0.248824831	0.204636909	0.21022017	0.250416839	0.009624812	0.067295635	0.412301142	0.029471242	0	0.018601553	0.036280795	0.055674928	1.393189198	0	5.663747357	1.713043535	0.076721553	0.056211549	0.025773748	0.297934549	0.154624053	0.72869668	0.049883509	0.163324157	0.134916493	1.510876369	0.303207953	0.573293444	0.10102574	0.353773858	0.109649255	0.849796098	0.035765224	0.142669638	0	0.081996748	0.104149773
AMMASSIM-PWY	515.6906507	312.6471742	534.0670789	219.8756349	512.8997141	304.7102627	552.2679555	210.8656911	589.3286059	240.9202769	842.9756033	203.5632279	177.5638538	144.0664239	195.0077761	130.039626	161.4149997	544.0899544	174.6207404	455.2136491	187.9059344	167.9744334	358.3384435	203.3348057	219.8942807	586.7139453	105.2732135	374.5041433	186.9311819	910.4793668	204.0331056	789.4916531	162.0200351	697.271863	180.7839672	526.0000207	656.8403966	646.0152151	203.8504064	573.2395125	170.4692953	500.3398544	489.7247879	112.6058909	226.955307	557.0304091	514.3617124	181.2784514	527.3053092	156.4014141	517.0739086	147.1691778	453.7080158	110.0965338	137.2358975	499.981731	175.4608104	125.7168957	119.6213583	111.9702189	133.9208756	161.6031534	95.42901388	202.1474413	180.1043057	166.0386907	190.1372819	195.5655885	130.3174343	110.1541744	194.9051688	127.1326199	153.1343402	117.5180659	143.6354934	182.0196391	108.8395434	139.5956504	142.2319199	125.6022757	113.0418725	119.9743075	153.8550719	163.4313369	135.236194	109.5947503
ANAEROFRUCAT-PWY	836.3063635	364.4551611	861.963984	270.3107225	765.2243239	417.5718424	870.8496561	342.5597547	884.799863	356.2057965	1361.638481	280.3217739	208.0961448	188.5751588	263.1766607	231.9527923	208.5726888	770.7135578	294.5388515	733.4571067	265.0225472	233.1655852	744.8440454	279.2003786	361.4619079	753.1604815	190.9837074	685.2293773	256.2658478	969.572831	267.2099603	867.7480344	288.3849188	853.8293889	273.1195145	806.2279909	800.864822	927.5118697	335.1024506	790.2143088	255.9798655	797.5261342	703.6928318	253.4595461	330.3183604	895.0093099	810.8356819	330.4409415	807.6365092	260.6539545	791.1924337	275.0929306	664.6784643	183.3845548	245.5745426	846.1419168	252.5718785	208.0085417	194.3232856	164.8670089	181.834449	278.7913994	179.7568803	328.8783137	310.374354	235.0989232	266.451851	278.4795145	232.367694	205.7369962	289.3198914	204.4166224	238.2525978	237.0077459	227.1810062	259.3043549	186.1525418	192.0873199	181.0532908	180.1674463	144.3397054	165.8654185	193.886249	219.7121554	204.6222375	192.0252811
ANAGLYCOLYSIS-PWY	863.5617208	373.0446687	898.6039615	279.3044778	800.5519048	430.2150574	907.4954973	359.5598236	928.649744	373.7561069	1403.784538	291.3653466	203.6740068	199.5171255	274.5690469	240.0591957	219.5185055	811.4299796	306.8710263	770.0318893	278.2273734	242.4641377	785.1603198	293.3972704	377.1839987	781.5405975	195.8763607	712.4363973	262.724108	971.9280394	279.5734824	856.7127412	300.8556766	872.148461	283.3607633	845.719225	818.7530696	985.5094877	352.6138665	829.4638553	269.2665423	860.1366375	741.7513612	265.2512783	342.6744835	954.2534741	844.9376245	345.6392628	854.0229248	273.4561275	830.3358406	287.9708901	699.8352093	194.9227599	258.8555889	888.9534181	260.955489	215.9020215	203.3142117	174.6444355	191.1525818	292.9456056	190.3152134	344.6000882	323.9925116	246.567934	281.8021484	293.7847614	242.9358531	216.9526345	308.7263828	215.1379933	251.2074582	244.7778296	236.8299362	269.6829452	197.3072988	203.090999	189.4616074	189.9910254	153.6350736	175.1257578	206.1236819	230.0383012	216.4480497	204.0959794
ANAPHENOXI-PWY	0.152261593	0	0.342067893	0.025937815	0	0	0	0	0	0	0.130740509	0	0	0	0	0	0	0.078562875	0	0	0.11839948	0.08633634	0.296638395	0	0	0.030135741	0	0	0	0	0	0	0.115113178	0.565517193	0	0	0	0	0	0.288824286	0	0	0.066042692	0	0.481031976	0	0.126208722	0	0	0	0.557508569	0	0.363221643	0	0	0	0.303834287	6.495890301	0	0	0	0	0	0	0	0.040397944	0.433603315	0	0	0	0.390367179	0.513743388	0	0	2.982176437	0	0	0	0	0.098812901	0	0	0.352264031	0	0	0.179044574
ANARESP1-PWY	279.9742993	116.4220887	290.706304	89.97055991	251.8538243	126.6879433	274.5702964	106.3440682	292.5005989	118.7143954	470.5499495	86.18788925	64.61151041	67.85501565	73.0772124	80.38280521	73.66437602	259.5927731	106.6440128	274.9295634	85.47782808	75.61278413	264.1838001	93.58127436	120.4917071	257.0804882	69.95269473	236.3624819	88.24543788	280.8045512	93.17587882	248.721572	98.59205392	277.3226115	104.8697957	304.8692018	260.7201413	335.1878347	90.37167652	229.4457453	59.45014983	282.6389794	255.8046362	91.65408191	107.0201262	319.3840787	268.4110002	104.2340247	252.8224617	78.91330665	252.5506293	72.37642583	200.1166443	63.10374186	80.68419502	302.2986347	78.17438388	86.1567429	58.87433143	53.31301187	62.26731585	88.49350112	59.14410042	130.5154045	102.2444341	66.61015482	78.85320138	76.80824333	83.84716467	70.71115217	108.3687384	79.31318707	94.55399792	89.15935767	85.06969976	92.79735049	72.02569762	66.10751812	60.8144646	71.76421518	54.9433611	82.22319898	93.62644109	65.05469062	64.59604503	68.55208299
ARABCAT-PWY	250.9122434	136.011598	356.9905108	119.3920958	334.5336399	185.4716379	283.8755734	135.0797498	353.7757546	137.8423417	465.0009631	97.61268494	99.91749749	78.848824	127.9893722	89.86564802	76.4401314	319.8577185	102.3659133	187.9862245	86.02301421	87.40020134	305.4552794	120.3725702	177.353762	315.4188712	54.98238612	292.4241698	120.6502345	473.2736453	94.94269454	407.6892975	92.23870507	353.9492874	98.73694733	298.3616703	395.0021758	428.7079885	131.3585252	346.3997643	116.9746846	289.2998194	289.6376098	72.17140688	130.3214132	366.7096571	280.467931	125.1971544	329.7760297	113.6983143	304.5223008	98.9263233	277.9428797	66.62815123	89.41726978	316.4911871	129.4119857	81.75833295	76.77074625	73.91414688	73.23100485	139.1099815	73.43549382	132.5428044	145.1761981	118.0671254	121.2392692	131.4262977	102.658332	91.7677062	79.22857582	48.41705384	74.05007978	112.2997174	92.84391651	101.4105902	87.71429639	93.44796012	82.48523099	53.25868245	41.67740057	38.54114204	71.5008305	131.635251	140.972086	65.09390103
ARG+POLYAMINE-SYN	610.1046429	304.8867142	618.621636	230.3262266	553.1820233	339.373127	641.3120546	256.6449558	681.6611644	260.8266191	970.7830236	191.9852082	215.1507751	145.9102068	191.4270473	188.8710143	170.0443335	532.5709403	222.7443249	409.2091105	172.3123935	152.3814773	548.1176295	204.5074257	284.3696171	601.1576984	123.546892	493.2068787	187.7168441	960.8768429	218.7994554	804.6140911	208.6321653	794.1617791	210.3191076	648.2408281	737.7518428	552.1819891	262.3191737	591.0787804	200.8777412	375.5394199	443.4467373	178.0804652	254.4704787	511.9319915	526.4890687	260.6868226	576.5666342	213.9641995	478.8387674	213.4395769	477.5926852	119.5978622	168.3842224	696.7114274	199.8230255	143.5035616	141.204382	114.118781	146.3097659	207.4156671	118.516664	239.1287177	232.1554774	193.1027845	217.1814142	230.5087785	169.6442676	149.8071475	201.7049326	137.2558206	158.4183631	151.0151607	147.1861188	180.8871958	136.6720078	134.9075566	137.8256992	115.9643696	98.66026887	100.3553854	111.7342645	165.0344584	142.1503088	130.8469766
ARG-GLU-PWY	1.126126126	0.284714038	0.06918749	0.335042177	0.436300175	0	3.244883535	0.517841291	0.396009313	0.433498588	0.44550264	0.447938063	0.145050894	0	0	0	0.206058662	0.1410994	0.065645192	1.208618667	0.304730302	0.351764041	0.169844185	0	0	0	0.685728657	0	0.427501654	0	0	0	0.430796595	0.212038822	0	0	0	0.494212685	0.027966648	0.949515283	0	0.048036601	0.065645192	0.274189774	0	0.433947444	1.092969614	0	0.766298159	0	2.359340103	0.02896973	0.536099981	1.009141737	0	0.145532892	0.41083747	0	0	0	0	0	0	0	0	0	0.106790151	0.014045943	0	0	0	0	0	0	0.623218865	0.459468111	0	0	0	0	0.237915535	0.408200564	0	0.145050894	0	0
ARG-PRO-PWY	87.47037448	39.40564928	114.6796101	38.47278767	126.3644587	55.79173594	128.3042448	47.58019335	148.3960194	52.8798534	152.941351	28.14065269	20.65175797	31.02285238	54.72449898	46.00827086	24.39702527	46.59258987	38.36073312	56.26206908	33.75262804	22.14378057	85.56036953	32.67478287	60.35012157	109.0287138	13.84586055	106.0311015	20.25330334	84.19219548	43.394672	59.94694149	23.74074921	71.11430931	24.2309739	105.6205812	72.90440831	121.8043974	49.28795481	145.7458236	55.81652311	51.32012917	97.04323848	29.20385127	54.27874897	101.0795987	93.46133372	46.27570649	116.2336423	34.61119886	84.34933575	41.53149966	114.4046718	20.91261278	34.30930012	109.2864231	52.2775042	25.86327883	38.37816699	22.81261149	27.04897106	45.77078402	17.20029366	38.15246309	45.58790281	56.69405073	51.74564733	64.13086124	31.40950835	27.8618721	32.0260917	13.73534598	22.36804442	22.92806164	21.22964105	24.55303359	19.92054681	34.06790255	26.69054282	13.30190176	8.812146884	3.239104889	4.610912941	40.60913992	39.76432806	12.89167254
ARGASEDEG-PWY	5.03149537	0.697742411	4.513531278	1.195142736	2.490790535	0	3.251342821	0.933624704	2.817923049	3.424510059	9.149449512	0.966044808	0.298592282	0	0	0.441724099	0.563230436	1.532642498	0.538852622	16.34526296	0.671788277	1.059821069	2.482035867	0	0	3.651673753	1.309149597	3.116850412	0.435180176	0.239680482	1.108852374	1.2748539	0.912696157	1.163853339	0	1.762415685	0	8.888405282	1.464278121	2.998821874	0	14.15068059	5.546516138	0.525030054	1.198590987	12.02766406	2.748156793	0.833640656	2.615589393	0.389411932	3.826642468	0.780227141	2.998908643	1.17428276	1.268958204	1.58968594	0.873390251	0.184431814	0.798218135	1.023615517	0.9068508	0	0.221663898	0.590453372	0.326723973	0	0.925125401	0.526353707	1.26024933	1.202504357	0	0.854672448	0	0	2.68347606	0.831671407	0	0.493418026	0	0.840562142	0.789371671	0	0.474288717	0.408708727	0.387199655	0.412815175
ARGDEG-III-PWY	100.5663149	55.86281382	105.0239534	35.72478818	101.3980381	63.9892826	121.9894412	59.55396567	144.4783101	53.38200768	197.6474748	38.19732561	17.67943193	32.19213506	48.21149222	39.37997641	19.27224221	96.56252786	29.24678831	92.60288611	46.41805661	32.4376029	217.5592908	39.01718318	45.24979614	133.3521304	42.78095181	107.8631715	39.70910496	51.23456516	36.3685972	37.71177253	26.09710864	54.42548787	29.19748593	100.5651569	56.19878052	107.4148951	54.54560371	162.7320853	47.27673525	134.315262	91.78906267	19.47987229	59.05974484	117.1012721	138.9431679	40.21909544	145.7098579	42.11851408	160.3767315	50.28963759	122.3145459	20.94355485	29.68933155	99.7597151	32.61705894	29.27187334	37.24962585	19.25423191	24.71824178	43.23873282	13.47139714	46.84380538	46.94180881	37.17130615	43.6432598	47.30914721	39.54981989	29.91056742	61.78964222	34.36543288	32.86951454	62.95623288	34.1721928	38.46386008	33.2143146	32.55219646	33.4789006	29.54962371	20.62315183	44.48873837	51.66851533	33.84162665	32.30820276	31.10990709
ARGDEG-IV-PWY	1.720036715	1.624716777	2.018841008	1.274398655	1.826069967	2.055223087	0.503856288	0.553885384	0.721585314	1.558011403	3.143368479	0.440425687	0.598125249	0.286429519	0.187776155	0	0.515257654	0.714977161	0.793616974	0.60796378	0.29724561	0.3075068	0.327233236	0.138977625	0.644111093	0.2779133	0.381547793	0.377158673	0.664397704	0.411935037	0	0.217034544	0.997719988	1.303188412	0.175835131	0.393699673	1.368485332	1.386812362	0.897939371	1.141970064	0.425471228	1.654558202	0.73156706	0.228755505	0.21965757	1.691694725	0.770891327	1.0429183	0.391568303	0	0.653847244	0.801304278	0.469787546	0.719016999	0.103475394	0.359207363	0.508847759	0	0.353498295	0.733059898	0.222155564	0.081322867	0	0.369273628	0.162537195	1.269209002	0.458650956	0.068120619	0.083416652	0	0	0.146137338	0	0.28525465	0.243745649	0.68550839	0.552356013	0.113698933	0.328980598	0.489428331	0.298293391	0.160930101	0.257731467	0.201909273	0.216674116	0
ARGDEG-PWY	12.75204393	5.428848973	11.31939762	0	11.13827419	5.119013392	0	5.508537813	0	6.100949348	29.02280385	5.58200852	1.263072864	0	0	2.488840111	4.263852749	26.80947037	0	25.08342427	3.328217641	4.343138333	54.38830942	6.715956058	0	18.29376715	0	19.65006036	0	0	0	3.632229385	6.451971516	0	2.480698345	0	6.088147522	24.30360997	5.973488317	17.52712974	0	36.3983278	18.95626017	4.074237969	0	27.61883401	27.14523065	2.529139172	21.39692471	0	37.78829653	3.191272701	0	3.514472957	0	0	3.224812537	10.20191839	0	3.116951876	3.004048388	3.156988951	2.855536524	18.56241703	5.095173339	0	3.064798808	2.814970631	0	4.540790761	5.421368255	3.726826421	3.032188593	0	9.078011582	4.836916289	7.180345983	0	0	8.314833899	5.293503469	0	15.39780622	0	4.692321894	0
ARGDEG-V-PWY	1.623752285	1.597662691	2.036458556	1.738710379	1.639638384	0	0.334960334	1.15417008	0.543279212	1.999306724	3.625618314	0.910456465	0.585277287	0.167869902	0.209605901	0	0.513473978	0.68071846	0.81786752	0.764279836	0.623095257	0.653635355	0	0	1.35094585	0.192198861	1.332838098	0.237456519	0.83327601	0	0.338115746	0.280542948	1.163580721	1.371265923	0.177067655	0.236158098	1.322103916	0	0.515623069	0.84073428	0	1.818110127	1.06464283	0.088674327	1.587433472	1.424796749	0.880544642	0.989624804	0.791696281	0	0.620780133	0	0.496555272	0	0.099407887	0.177266294	0	0	0	0.634207401	0	0.081839093	0	0	0	1.276788737	0.431940716	0	0.065826541	0	0.094089357	0	0	0.262434905	0	0.80820234	0	0	0	0	0	0	0	0	0	2.610459589
ARGDEGRAD-PWY	442.9163762	210.776995	458.5228015	175.470039	396.8360209	253.9942908	453.7636101	192.8782679	494.1442337	179.2576465	659.6205126	173.1353974	132.4449321	118.7420658	155.5533738	123.7621574	110.3530906	305.5588428	146.8920095	295.2766906	146.7773682	122.834662	303.6743076	148.637617	210.0405148	397.0630504	89.70717623	258.8054226	116.145025	641.6455346	152.6909679	538.9385015	141.2578784	556.0938117	153.7953078	483.1242341	455.8208748	381.1733215	175.3657616	347.2279584	141.5086313	210.7480273	297.2070577	136.5312667	168.8604014	317.0257038	319.2098799	190.1819363	363.1913929	146.8785917	269.5959698	132.7408571	312.3580677	87.2614062	112.4119762	453.6141905	129.799244	90.85384417	88.05772397	77.60209171	101.4626291	137.9520791	82.3476096	167.9368392	154.0918782	137.4538228	156.7583157	175.5242737	101.3862868	97.45631046	131.2416043	104.6860859	132.8175436	96.28853307	97.38441995	135.0797349	81.56328859	116.8744845	83.49257089	87.49159573	73.47224975	51.52584881	57.53162171	108.6145649	96.23859357	74.50456623
ARGININE-SYN4-PWY	525.8329135	257.1821229	490.731705	177.9384913	407.5455863	261.5489144	515.4350665	213.1675032	605.7871874	236.0756698	875.4022757	159.3729538	164.8482181	114.2853141	161.7441766	170.4141431	142.5616361	542.4471815	173.414132	510.7613568	141.3354882	114.3596759	518.9738897	155.602451	226.3168447	469.5038423	122.7600375	468.7191336	139.3993658	735.8130916	179.2008912	589.4526268	222.0623013	560.4071645	181.5254101	505.9052188	550.918453	563.1504257	228.6019611	559.0901205	175.1702767	563.9483664	455.9396618	173.6074015	257.659234	582.7074283	587.9301038	227.7432247	539.5930786	194.1200829	627.4040915	181.5464673	490.2247973	93.81403093	152.0056246	577.8077269	150.3189213	135.1443561	135.9655005	118.9711866	142.8421591	161.1077776	106.5015685	217.4614194	192.4458874	170.1156231	178.3763023	192.2759775	142.7143713	122.8409564	172.2567744	115.6500371	119.7132244	145.0473087	132.0554369	153.9364054	121.9424084	81.33452173	98.93926208	100.121772	72.0611805	141.3925156	153.5331733	145.8065593	111.1471434	146.1192215
ARGORNPROST-PWY	165.8422692	76.00270952	173.4285579	64.43190061	157.6282503	94.37121109	173.9614872	71.29803965	192.0418949	68.48271008	244.445703	61.95184865	45.63395488	44.99836553	61.80804061	0	39.8902211	105.9202458	54.86409442	111.4468256	57.43898392	46.35536398	116.6137494	55.23059154	80.19981661	152.8750043	33.52316925	109.9949531	42.30663167	212.1735659	57.42181063	176.8148294	48.58246394	184.0724464	53.66812097	174.215312	156.4044245	148.5026674	66.4653531	142.9862643	58.40176686	77.31596889	116.7274308	49.21832435	66.08552468	121.3228511	122.2674472	70.79891224	139.4414402	53.61528932	104.7667627	52.24036329	124.6473987	32.55742488	0	164.8685981	52.22880489	34.37673629	37.082042	29.23419152	37.37712868	54.34691788	29.41457083	62.0235832	58.00549018	57.28194571	61.16441986	71.48495432	39.59350939	37.06695661	49.62670562	37.35837579	48.79220464	35.87711809	35.13881377	50.1587184	29.31143711	43.73733696	31.86871376	31.20866415	26.24647083	16.19538884	18.45002689	42.97626774	39.28454133	25.76844912
ARGSPECAT-PWY	7.596978193	21.55660979	4.599027021	21.50687655	14.63790847	16.9087474	10.32155259	11.2000842	9.15159448	21.17194833	16.64931672	12.1757075	9.907135439	3.157656725	5.225125009	5.965098915	18.04846098	12.35235996	18.75791092	21.99299419	20.40214927	15.51902022	10.30564873	18.77039692	9.12365387	9.575753603	10.91831203	25.93594152	15.2226366	4.336290804	3.437645098	5.786733427	12.83902311	15.95273926	10.78639563	10.377655	14.54085857	17.74162613	13.50229532	19.1390359	13.9987466	23.54036982	28.39653007	19.91611853	11.91902326	33.86690354	16.42220068	19.86652273	13.29272136	1.489395733	5.747126437	5.623584893	11.81218749	4.629450407	9.929144654	9.088493383	1.775152731	16.34568866	9.265772775	5.779734246	14.09344707	11.85036586	6.608433799	13.29063008	2.407286923	11.58379556	11.32612832	3.686233987	6.896551724	5.432984289	5.983130108	0.827977113	1.617347137	2.41685241	11.04731	27.40412287	6.464577547	2.298850575	2.298850575	5.559938983	2.581341182	5.373382696	2.298850575	5.025668188	3.032471755	14.86272134
ARGSYN-PWY	719.4896115	346.9806143	715.0197968	272.1524713	634.2790645	387.0057783	762.4939032	295.3751183	789.1022063	291.1501051	1129.937024	225.5271807	247.1668775	169.1944029	217.0333605	224.147337	197.4068017	605.0112899	254.5739176	497.8285331	197.0621278	172.2415711	634.6537836	236.2579144	331.6405032	685.8250554	139.6120613	552.6795439	217.8772293	1071.804032	262.0597673	913.5656197	249.188428	903.2188839	248.5298828	762.9948509	844.3219891	643.4762439	297.5717611	685.3415839	238.7679723	456.008696	521.789234	218.9310849	291.0201484	605.7187145	618.3160245	300.618853	675.4776204	249.8528147	564.9802199	246.0279972	559.4949169	139.788327	194.3050809	802.8195323	236.2663292	162.5539248	164.0902755	132.9876339	172.4457758	243.7245421	141.997916	271.4747481	259.9497957	229.3421311	248.832381	268.537027	199.4988922	174.9747649	225.1099901	158.3341051	186.0685215	179.2295339	168.9868851	212.1240588	158.9935561	165.2078711	160.1198111	137.6870514	116.4824822	109.9211259	122.0830894	195.2644131	171.4572524	152.8807654
ARGSYNBSUB-PWY	719.4896115	346.9806143	715.0197968	272.1524713	634.2790645	387.0057783	762.4939032	295.3751183	789.1022063	291.1501051	1129.937024	225.5271807	247.1668775	169.1944029	217.0333605	224.147337	197.4068017	605.0112899	254.5739176	497.8285331	197.0621278	172.2415711	634.6537836	236.2579144	331.6405032	685.8250554	139.6120613	552.6795439	217.8772293	1071.804032	262.0597673	913.5656197	249.188428	903.2188839	248.5298828	762.9948509	844.3219891	643.4762439	297.5717611	685.3415839	238.7679723	456.008696	521.789234	218.9310849	291.0201484	605.7187145	618.3160245	300.618853	675.4776204	249.8528147	564.9802199	246.0279972	559.4949169	139.788327	194.3050809	802.8195323	236.2663292	162.5539248	164.0902755	132.9876339	172.4457758	243.7245421	141.997916	271.4747481	259.9497957	229.3421311	248.832381	268.537027	199.4988922	174.9747649	225.1099901	158.3341051	186.0685215	179.2295339	168.9868851	212.1240588	158.9935561	165.2078711	160.1198111	137.6870514	116.4824822	109.9211259	122.0830894	195.2644131	171.4572524	152.8807654
ARO-PWY	296.5442747	163.3301654	330.3832155	125.0594161	300.3057965	191.6105674	392.5819361	130.3835586	381.0318939	138.2161832	439.4365185	96.45738877	136.481151	85.57278355	127.1972463	87.7424954	92.842059	375.4810807	112.489775	293.7590725	99.97267598	88.75071297	339.7545493	127.8998369	131.8530924	356.7776145	79.88583557	299.1579243	124.7617019	746.3957899	103.1024722	644.5375728	100.2203587	539.3201855	95.99379168	351.2226421	489.6273919	364.0122299	136.7765734	336.8287658	106.1242119	289.9312537	291.5305626	69.75024166	131.7935949	313.3149807	328.1551478	127.1793813	311.5167063	103.1009255	318.3266578	115.2006382	288.8813496	72.73282631	91.21377143	336.6565036	117.9426703	72.85259624	70.98685698	61.64943416	83.80853468	112.1607222	51.50748155	131.9027736	107.7326918	106.5159456	105.6238012	121.1895345	95.76021962	81.45079849	114.9262355	75.09814769	99.40955719	95.33454535	77.94550402	101.6286158	86.03957658	86.34076181	93.58152313	75.47619071	57.81214596	64.77013527	85.70104111	96.07934411	88.75335454	73.75771279
ASPARAGINE-BIOSYNTHESIS	58.76082361	16.85797623	51.26494236	19.03177587	31.88612311	19.08892819	29.41943723	11.42672505	33.48918215	22.80117554	92.89118053	15.29735974	3.488757128	2.326012098	3.740068148	4.71397917	6.337425954	76.84172403	7.047151887	100.4768099	11.34848468	15.37017531	31.5014432	19.29339129	12.23474391	23.90223798	28.45019756	26.10648269	22.47680603	11.35208844	8.204814336	18.11043827	17.38884954	44.73778811	8.160660351	17.65704917	31.18468392	91.61486983	9.962562025	69.28357729	9.28439314	169.0660768	76.37323648	7.518576583	18.54393088	122.2950435	90.57064318	13.74093844	81.32408085	10.51995493	144.2107615	8.037221056	62.82545513	9.796848787	9.442340094	31.44857546	4.330840664	7.953506404	6.962769181	6.337245904	6.06140963	8.43516362	6.029597701	18.47410023	7.371331828	5.200827742	4.668266425	2.445238383	8.055470146	5.18242015	14.72778103	11.26089678	7.568146398	21.96600399	28.18169669	15.41718544	6.134489457	6.119822516	6.636237761	10.98056728	8.271923283	11.91787709	12.92649402	7.689714114	11.32630084	23.90965177
