gene_id	WF_38	WF_30	WF_60	WF_4	WF_6	WF_28	WF_23	WF_15	WF_11	WF_36	WF_13	WF_40	WF_34
1437612.3.peg.844	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.848	0	1	1	0	0	1	0	0	0	0	0	0	0
1437612.3.peg.850	0	1	1	0	0	1	0	0	0	0	0	0	0
1437612.3.peg.852	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.853	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.865	1	0	1	0	0	0	1	0	0	1	0	1	1
1437612.3.peg.868	1	1	1	1	1	1	1	0	0	1	0	1	1
1437612.3.peg.877	0	0	1	0	0	0	0	0	0	0	0	0	0
1437612.3.peg.879	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.880	0	1	0	1	0	1	0	1	1	0	1	0	1
1437612.3.peg.882	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.885	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.889	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.891	1	1	1	1	1	1	1	0	0	1	0	1	1
1437612.3.peg.896	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.898	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.903	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.907	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.909	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.912	0	1	0	0	0	0	0	1	1	0	1	0	0
1437612.3.peg.918	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.919	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.922	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.925	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.926	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.928	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.931	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.932	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.933	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.934	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.939	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.944	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.946	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.953	1	1	1	0	0	1	1	0	0	1	0	1	0
1437612.3.peg.954	1	1	1	0	0	1	1	0	0	1	0	1	0
1437612.3.peg.957	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.961	1	1	1	1	1	1	1	1	1	1	0	1	1
1437612.3.peg.962	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.970	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.971	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.974	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.979	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.981	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.982	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.987	1	1	1	1	1	0	0	0	0	1	0	1	1
1437612.3.peg.990	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.992	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.peg.997	1	1	1	1	1	1	1	1	1	1	1	1	1
1437612.3.rna.15	1	1	1	1	0	1	1	1	1	1	1	1	0
1437612.3.rna.42	0	0	1	0	0	1	0	1	0	0	0	0	0
1437612.3.rna.46	1	1	1	1	1	1	1	1	1	0	1	1	0
1680.4.peg.1001	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1002	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1004	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1005	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1006	1	1	1	0	0	0	1	0	0	0	0	1	0
1680.4.peg.1008	1	1	0	1	1	0	1	0	0	1	0	1	1
1680.4.peg.1010	0	0	1	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1012	1	0	1	1	1	1	0	0	0	1	0	1	0
1680.4.peg.1013	1	1	1	1	1	1	1	0	0	1	0	1	1
1680.4.peg.1023	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.103	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1038	0	0	1	0	0	0	0	0	0	0	0	0	0
1680.4.peg.104	1	0	0	0	0	1	1	1	0	1	0	1	1
1680.4.peg.1040	0	0	1	1	1	0	0	1	1	0	1	0	1
1680.4.peg.1059	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1062	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.107	1	1	1	1	1	1	1	1	1	1	0	1	1
1680.4.peg.1070	0	0	0	1	1	0	0	1	1	0	1	0	0
1680.4.peg.1071	0	0	0	0	0	0	0	1	0	0	1	0	0
1680.4.peg.1073	0	0	0	1	1	0	0	1	1	0	1	0	0
1680.4.peg.1074	0	0	0	1	1	0	0	1	1	0	1	0	0
1680.4.peg.1075	0	0	0	1	1	0	0	1	1	0	0	0	0
1680.4.peg.1076	0	0	0	0	0	0	0	1	0	0	0	0	0
1680.4.peg.1077	0	0	0	1	1	0	0	1	1	0	1	0	0
1680.4.peg.1079	0	0	0	1	1	0	0	1	1	0	1	0	1
1680.4.peg.1081	0	0	0	1	1	1	0	1	1	0	1	0	1
1680.4.peg.1082	0	0	0	1	1	1	0	1	1	0	1	0	1
1680.4.peg.1084	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.109	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1105	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.111	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1114	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1122	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1124	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1126	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1130	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1133	0	0	0	1	1	0	0	0	0	0	0	0	0
1680.4.peg.1134	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1145	0	0	1	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1148	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1154	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1156	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1171	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1172	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1173	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1175	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1176	1	1	1	1	1	0	1	1	1	1	1	1	1
1680.4.peg.118	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1188	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1204	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1217	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1225	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1227	0	1	1	0	0	1	0	1	1	0	1	0	0
1680.4.peg.1228	0	1	1	0	0	1	0	1	1	0	1	0	0
1680.4.peg.1232	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1238	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1248	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.125	1	1	1	1	1	1	1	0	1	1	1	1	1
1680.4.peg.1251	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1257	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1258	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1260	0	0	0	0	0	0	0	1	1	0	1	0	0
1680.4.peg.1264	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1265	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1266	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1267	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1268	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1269	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.127	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1270	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1271	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1272	0	0	1	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1274	0	0	1	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1275	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1276	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1277	0	0	1	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1278	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1279	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1280	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1281	0	0	0	0	0	0	0	0	0	0	1	0	0
1680.4.peg.1282	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1283	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1284	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1285	0	0	0	0	0	0	0	1	0	0	0	0	0
1680.4.peg.1286	0	0	0	0	0	0	0	0	1	0	0	0	0
1680.4.peg.1287	0	0	0	0	0	0	0	0	1	0	1	0	0
1680.4.peg.1288	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1289	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1290	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1291	0	0	0	0	0	0	0	1	1	0	1	0	0
1680.4.peg.1292	0	0	0	0	0	0	0	1	1	0	1	0	0
1680.4.peg.1293	0	0	0	0	0	0	0	1	0	0	0	0	0
1680.4.peg.1294	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1295	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1296	0	0	0	0	0	0	0	0	1	0	1	0	0
1680.4.peg.1297	0	0	0	0	0	0	0	1	0	0	1	0	0
1680.4.peg.1298	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1299	0	0	0	0	0	0	0	0	0	0	1	0	0
1680.4.peg.130	0	0	1	1	1	0	0	0	0	0	0	0	0
1680.4.peg.1300	0	0	0	0	0	0	0	1	0	0	0	0	0
1680.4.peg.1301	0	0	0	0	0	0	0	0	1	0	0	0	0
1680.4.peg.1302	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1303	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1304	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1305	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1306	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1307	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1308	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1309	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1310	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1311	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1312	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1313	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1314	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1315	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1316	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1317	0	0	0	0	0	0	0	0	0	0	1	0	0
1680.4.peg.1318	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1319	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1320	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1321	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1322	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1323	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1324	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1325	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1326	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1327	0	1	1	1	1	0	0	1	1	0	1	0	1
1680.4.peg.1330	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1332	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1334	0	1	1	0	0	0	0	1	1	0	1	0	0
1680.4.peg.1335	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1336	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1337	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1338	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1339	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1340	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1341	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1342	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1343	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1344	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1345	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1346	0	1	1	0	0	1	0	1	1	0	1	0	1
1680.4.peg.1347	0	1	1	0	0	1	0	1	1	0	1	0	1
1680.4.peg.1349	0	1	1	0	0	1	0	1	1	0	1	0	1
1680.4.peg.1350	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1361	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1372	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1373	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1374	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1375	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1376	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1377	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1378	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1379	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1380	0	1	1	1	1	1	0	1	1	0	1	0	0
1680.4.peg.1386	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1388	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1389	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1390	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1393	0	0	1	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1394	0	0	1	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1395	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1396	0	0	1	0	0	0	0	0	0	0	0	0	0
1680.4.peg.140	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1400	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1402	0	1	0	1	1	1	0	1	1	0	1	0	0
1680.4.peg.1403	0	1	0	1	1	1	0	1	1	0	1	0	1
1680.4.peg.1404	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1405	0	1	0	0	1	1	0	1	1	0	1	0	0
1680.4.peg.1408	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1411	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1412	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1413	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1414	0	0	0	0	0	1	0	1	1	0	1	0	1
1680.4.peg.1416	0	1	0	1	1	1	0	1	1	0	1	0	1
1680.4.peg.1419	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.142	1	1	0	1	1	1	1	0	0	1	0	1	1
1680.4.peg.1420	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1426	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1436	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1439	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.144	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1472	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1473	0	1	0	0	0	1	0	0	0	0	0	0	1
1680.4.peg.1475	0	1	1	0	0	1	0	1	1	0	1	0	1
1680.4.peg.1484	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1485	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1504	0	0	0	0	0	0	0	1	1	0	1	0	0
1680.4.peg.1506	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1507	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1508	0	0	0	0	0	0	0	1	1	0	1	0	0
1680.4.peg.1509	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1511	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1521	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1522	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1523	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1524	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1535	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1540	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1553	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1554	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1555	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1556	0	0	0	1	1	0	0	0	0	0	0	0	0
1680.4.peg.1557	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1558	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1559	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1560	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1561	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1562	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1563	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1564	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1566	0	1	0	0	0	0	0	1	1	0	1	0	0
1680.4.peg.1567	0	1	0	0	0	1	0	1	1	0	1	0	1
1680.4.peg.1568	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1569	1	1	1	1	1	1	1	1	0	1	0	1	1
1680.4.peg.157	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1570	1	1	1	1	1	1	1	1	0	1	1	1	0
1680.4.peg.1575	0	0	0	1	1	1	0	0	0	0	0	0	0
1680.4.peg.1577	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1578	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1579	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1580	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1581	0	0	1	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1582	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1583	0	1	1	1	1	1	0	0	0	0	0	0	1
1680.4.peg.1586	0	0	1	1	1	1	0	0	0	0	0	0	0
1680.4.peg.1594	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.160	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1607	0	0	0	1	1	0	0	0	0	0	0	0	0
1680.4.peg.1608	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1609	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.161	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1613	0	0	1	0	0	0	0	0	0	0	1	0	0
1680.4.peg.1617	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.162	0	1	0	0	0	1	0	0	0	0	0	0	0
1680.4.peg.1620	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1621	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1632	1	0	0	1	0	0	1	0	0	1	0	1	1
1680.4.peg.1635	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1636	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1637	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1638	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1639	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1640	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1641	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1642	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1643	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1644	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1645	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1646	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1647	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1648	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1649	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1650	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1651	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1652	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1653	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1654	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1655	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1656	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1657	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1658	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1660	1	1	0	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1664	0	0	0	0	0	0	0	0	0	0	0	0	1
1680.4.peg.1666	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1667	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1669	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.167	0	1	0	1	1	1	0	1	1	0	1	0	1
1680.4.peg.1676	1	0	0	1	1	1	1	1	1	1	0	1	0
1680.4.peg.1677	0	1	0	0	0	1	0	0	0	0	1	0	0
1680.4.peg.1678	0	1	1	1	1	0	0	1	1	0	1	1	1
1680.4.peg.1679	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.168	0	1	0	0	0	1	0	0	0	0	0	0	1
1680.4.peg.1684	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1685	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.169	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1691	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1692	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1693	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1694	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1696	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1697	1	0	0	1	1	0	1	1	1	1	1	1	1
1680.4.peg.1705	0	1	0	0	0	1	0	0	0	0	0	0	1
1680.4.peg.1706	0	0	0	0	1	0	0	1	1	0	1	0	0
1680.4.peg.1707	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1708	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1709	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1710	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1711	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1712	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1714	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1715	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1716	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1717	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1718	1	0	1	1	1	0	1	1	1	1	0	1	1
1680.4.peg.1721	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1722	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1738	0	1	1	0	0	1	0	1	1	0	1	0	1
1680.4.peg.1745	0	0	0	1	1	0	0	1	1	0	1	0	0
1680.4.peg.1746	0	1	1	1	1	1	0	0	0	1	0	0	1
1680.4.peg.1750	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1752	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1762	1	1	0	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1763	1	1	0	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1766	0	1	1	1	0	1	0	1	1	1	1	0	1
1680.4.peg.1768	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.177	1	1	1	0	0	1	1	0	0	1	1	1	1
1680.4.peg.1771	0	1	1	1	1	1	0	1	1	0	1	0	0
1680.4.peg.1772	1	1	1	1	1	1	1	1	1	1	1	1	0
1680.4.peg.1773	1	1	1	1	0	1	1	0	0	1	0	1	0
1680.4.peg.1774	1	1	1	0	0	1	1	0	0	1	0	1	1
1680.4.peg.1778	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1780	1	1	0	1	1	0	1	0	1	1	1	1	1
1680.4.peg.1781	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1784	1	1	0	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1785	1	1	0	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1786	1	1	0	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1792	1	1	0	1	1	1	1	1	1	1	1	1	1
1680.4.peg.1798	0	0	1	0	0	0	0	1	0	0	0	0	0
1680.4.peg.18	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.1808	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.187	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.206	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.207	1	1	0	0	0	1	1	1	1	1	0	1	1
1680.4.peg.215	1	1	1	1	1	1	1	0	0	1	0	1	1
1680.4.peg.218	1	1	0	1	1	1	1	1	1	1	1	1	1
