L1	L2	L3	L4	L5	L6	L7	variable	value
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Filifactor	Filifactor Filifactor alocis	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Finegoldia	Finegoldia Finegoldia magna	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Finegoldia	Finegoldia Finegoldia magna.1	WF_33	0
Bacteria	Firmicutes	Bacilli	Bacillales		Gemella	Gemella Gemella morbillorum	WF_33	0
Bacteria	Firmicutes	Bacilli	Bacillales		Gemella	Gemella Gemella sanguinis	WF_33	0
Bacteria	Actinobacteria	Actinobacteridae	Frankineae	Geodermatophilaceae		 Geodermatophilaceae bacterium URHA0031	WF_33	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Gordonibacter	Gordonibacter Gordonibacter pamelaeae	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatella Granulicatella adiacens	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatella Granulicatella elegans	WF_33	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus Haemophilus haemolyticus	WF_33	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus Haemophilus influenzae	WF_33	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus Haemophilus parainfluenzae	WF_33	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus Haemophilus parainfluenzae.1	WF_33	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus Haemophilus parainfluenzae.2	WF_33	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania Holdemania filiformis	WF_33	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania Holdemania massiliensis	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales		Intestinimonas	Intestinimonas Intestinimonas butyriciproducens	WF_33	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Klebsiella Klebsiella pneumoniae	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia [Ruminococcus] torques	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus Coprococcus sp. HPP0074	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		 Lachnospiraceae bacterium VE202-12	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		 56FAA	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus acidophilus	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus curvatus	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus delbrueckii subsp. bulgaricus	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus fermentum	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus gasseri	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus iners	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus mucosae	WF_33	0.00224971878515186
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus oris	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus casei	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus reuteri	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus rhamnosus	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus ruminis	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus salivarius	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus Lactococcus garvieae	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus Lactococcus lactis subsp. cremoris	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus Lactococcus lactis subsp. lactis	WF_33	0
Bacteria	Actinobacteria	Actinobacteridae	Pseudonocardineae	Pseudonocardiaceae	Lechevalieria	Lechevalieria Lechevalieria aerocolonigenes	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc Leuconostoc citreum	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc Leuconostoc gelidum subsp. gasicomitatum	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc Leuconostoc gelidum	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc Leuconostoc lactis	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc Leuconostoc mesenteroides subsp. mesenteroides	WF_33	0
Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria Listeria monocytogenes	WF_33	0
Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria Listeria monocytogenes.1	WF_33	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas	Megamonas Megamonas rupellensis	WF_33	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	Megasphaera Megasphaera micronuciformis	WF_33	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	Megasphaera Megasphaera sp. NP3	WF_33	0.00449943757030371
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Odoribacter	Odoribacter Odoribacter splanchnicus	WF_33	0.00337457817772778
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Olsenella	Olsenella Olsenella sp. oral taxon 809	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter Oscillibacter sp. 1-3	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter Oscillibacter sp. ER4	WF_33	0.00112485939257593
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter Oscillibacter sp. KLE 1728	WF_33	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter Oxalobacter formigenes	WF_33	0
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus Paenibacillus stellifer	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides Parabacteroides distasonis	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides Parabacteroides johnsonii	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides Parabacteroides merdae	WF_33	0
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga Capnocytophaga sp. oral taxon 329	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Parvimonas	Parvimonas Parvimonas micra	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Parvimonas	Parvimonas Parvimonas sp. oral taxon 110	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus Pediococcus acidilactici	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus Peptoniphilus harei	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus Peptoniphilus lacrimalis	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae		 Peptostreptococcaceae bacterium VA2	WF_33	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium Phascolarctobacterium sp. CAG	WF_33	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium Phascolarctobacterium succinatutens	WF_33	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium Phascolarctobacterium succinatutens.1	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas Porphyromonas asaccharolytica	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas Porphyromonas uenonis	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas Porphyromonas uenonis.1	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella bivia	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella sp. MSX73	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella buccalis	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella copri	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella oralis	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella pallens	WF_33	0.00112485939257593
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella sp. P6B1	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella sp. HUN102	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella stercorea	WF_33	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella timonensis	WF_33	0
Bacteria	Actinobacteria	Actinobacteridae	Propionibacterineae	Propionibacteriaceae	Propionibacterium	Propionibacterium Propionibacterium acidipropionici	WF_33	0
Bacteria	Actinobacteria	Actinobacteridae	Propionibacterineae	Propionibacteriaceae	Propionibacterium	Propionibacterium Propionibacterium freudenreichii subsp. freudenreichii	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio Pseudobutyrivibrio ruminis	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales		Pseudoflavonifractor	Pseudoflavonifractor Pseudoflavonifractor capillosus	WF_33	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas Pseudomonas aeruginosa	WF_33	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas Pseudomonas aeruginosa.1	WF_33	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas Pseudomonas fragi	WF_33	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Raoultella	Raoultella Raoultella planticola	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Robinsoniella	Robinsoniella Robinsoniella sp. KNHs210	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia Roseburia hominis	WF_33	0.00337457817772778
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia Roseburia intestinalis	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia Roseburia inulinivorans	WF_33	0
Bacteria	Actinobacteria	Actinobacteridae	Micrococcineae	Micrococcaceae	Rothia	Rothia Rothia dentocariosa	WF_33	0
Bacteria	Actinobacteria	Actinobacteridae	Micrococcineae	Micrococcaceae	Rothia	Rothia Rothia mucilaginosa	WF_33	0
Bacteria	Actinobacteria	Actinobacteridae	Micrococcineae	Micrococcaceae	Rothia	Rothia Rothia mucilaginosa.1	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		 Ruminococcaceae bacterium D16	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus bicirculans	WF_33	0.015748031496063
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus bromii	WF_33	0.00674915635545557
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus callidus	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus champanellensis	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus gauvreauii	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia [Ruminococcus] gnavus	WF_33	0.00112485939257593
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus lactaris	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia [Ruminococcus] obeum	WF_33	0.00337457817772778
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia [Ruminococcus] obeum.1	WF_33	0.00224971878515186
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia Blautia sp. KLE 1732	WF_33	0.0202474690663667
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus sp. JC304	WF_33	0.0078740157480315
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia [Ruminococcus] torques.1	WF_33	0.00224971878515186
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella Salmonella bongori	WF_33	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella Salmonella enterica subsp. arizonae	WF_33	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella Salmonella enterica subsp. enterica	WF_33	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella Salmonella enterica subsp. diarizonae	WF_33	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	Serratia Serratia fonticola	WF_33	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Slackia	Slackia Slackia piriformis	WF_33	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Solobacterium Solobacterium moorei	WF_33	0
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus Staphylococcus aureus	WF_33	0
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus Staphylococcus aureus subsp. aureus	WF_33	0
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus Staphylococcus simulans	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus anginosus subsp. whileyi	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. ACC21	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus anginosus	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus anginosus.1	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus australis	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus constellatus subsp. pharyngis	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus infantis	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus infantis.1	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus infantis.2	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus infantis.3	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus lutetiensis	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.1	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.2	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.3	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.4	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.5	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.6	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.7	WF_33	0
Bacteria	delta/epsilon subdivisions	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter Campylobacter jejuni	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.8	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mutans	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus oralis	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus oralis.1	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus parasanguinis	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus parasanguinis.1	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus parasanguinis.2	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus parasanguinis.3	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus parasanguinis.4	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus peroris	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus salivarius	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus salivarius.1	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sanguinis	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sanguinis.1	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sanguinis.2	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sanguinis.3	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sobrinus	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. I-G2	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. SK140	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. SR1	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. HSISM1	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. VT 162	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus 36FAA	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. C300	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. F0442	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus thermophilus	WF_33	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus vestibularis	WF_33	0.00112485939257593
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum 54A2FAA	WF_33	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum Subdoligranulum variabile	WF_33	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella Sutterella wadsworthensis	WF_33	0
